voltage,capacity,SoC
3.5252,34.2,1.577781879
3.5252,34.2,1.577781879
3.5255,34.2,1.577781879
3.5255,34.3,1.582395276
3.5255,34.3,1.582395276
3.5258,34.4,1.587008673
3.5258,34.4,1.587008673
3.5261,34.4,1.587008673
3.5261,34.5,1.59162207
3.5264,34.5,1.59162207
3.5264,34.5,1.59162207
3.5264,34.6,1.596235468
3.5267,34.6,1.596235468
3.5267,34.6,1.596235468
3.527,34.7,1.600848865
3.527,34.7,1.600848865
3.5274,34.7,1.600848865
3.5274,34.8,1.605462262
3.5274,34.8,1.605462262
3.5277,34.9,1.61007566
3.5277,34.9,1.61007566
3.528,34.9,1.61007566
3.528,35,1.614689057
3.528,35,1.614689057
3.5283,35,1.614689057
3.5283,35.1,1.619302454
3.5286,35.1,1.619302454
3.5286,35.1,1.619302454
3.5289,35.2,1.623915852
3.5289,35.2,1.623915852
3.5289,35.3,1.628529249
3.5292,35.3,1.628529249
3.5292,35.3,1.628529249
3.5295,35.4,1.633142646
3.5295,35.4,1.633142646
3.5295,35.4,1.633142646
3.5301,35.5,1.637756044
3.5301,35.5,1.637756044
3.5305,35.5,1.637756044
3.5305,35.6,1.642369441
3.5305,35.6,1.642369441
3.5308,35.7,1.646982838
3.5308,35.7,1.646982838
3.5311,35.7,1.646982838
3.5311,35.8,1.651596235
3.5311,35.8,1.651596235
3.5314,35.8,1.651596235
3.5314,35.9,1.656209633
3.5317,35.9,1.656209633
3.5317,35.9,1.656209633
3.532,36,1.66082303
3.532,36,1.66082303
3.532,36,1.66082303
3.5323,36.1,1.665436427
3.5323,36.1,1.665436427
3.5326,36.2,1.670049825
3.5326,36.2,1.670049825
3.5329,36.2,1.670049825
3.5329,36.3,1.674663222
3.5329,36.3,1.674663222
3.5332,36.3,1.674663222
3.5332,36.4,1.679276619
3.5336,36.4,1.679276619
3.5336,36.4,1.679276619
3.5336,36.5,1.683890017
3.5339,36.5,1.683890017
3.5339,36.6,1.688503414
3.5342,36.6,1.688503414
3.5342,36.6,1.688503414
3.5345,36.7,1.693116811
3.5345,36.7,1.693116811
3.5345,36.7,1.693116811
3.5348,36.8,1.697730209
3.5348,36.8,1.697730209
3.5348,36.8,1.697730209
3.5351,36.9,1.702343606
3.5351,36.9,1.702343606
3.5354,36.9,1.702343606
3.5354,37,1.706957003
3.5354,37,1.706957003
3.5357,37.1,1.7115704
3.5357,37.1,1.7115704
3.536,37.1,1.7115704
3.536,37.2,1.716183798
3.536,37.2,1.716183798
3.5363,37.2,1.716183798
3.5363,37.3,1.720797195
3.5367,37.3,1.720797195
3.5367,37.3,1.720797195
3.5367,37.4,1.725410592
3.5373,37.4,1.725410592
3.5373,37.5,1.73002399
3.5373,37.5,1.73002399
3.5376,37.5,1.73002399
3.5376,37.6,1.734637387
3.5379,37.6,1.734637387
3.5379,37.6,1.734637387
3.5379,37.7,1.739250784
3.5382,37.7,1.739250784
3.5382,37.7,1.739250784
3.5385,37.8,1.743864182
3.5385,37.8,1.743864182
3.5385,37.9,1.748477579
3.5388,37.9,1.748477579
3.5388,37.9,1.748477579
3.5391,38,1.753090976
3.5391,38,1.753090976
3.5391,38,1.753090976
3.5394,38.1,1.757704374
3.5394,38.1,1.757704374
3.5394,38.1,1.757704374
3.5398,38.2,1.762317771
3.5398,38.2,1.762317771
3.5401,38.2,1.762317771
3.5401,38.3,1.766931168
3.5401,38.3,1.766931168
3.5404,38.4,1.771544565
3.5404,38.4,1.771544565
3.5407,38.4,1.771544565
3.5407,38.5,1.776157963
3.5407,38.5,1.776157963
3.541,38.5,1.776157963
3.541,38.6,1.78077136
3.5413,38.6,1.78077136
3.5413,38.6,1.78077136
3.5413,38.7,1.785384757
3.5416,38.7,1.785384757
3.5416,38.8,1.789998155
3.5419,38.8,1.789998155
3.5419,38.8,1.789998155
3.5419,38.9,1.794611552
3.5422,38.9,1.794611552
3.5422,38.9,1.794611552
3.5425,39,1.799224949
3.5425,39,1.799224949
3.5425,39,1.799224949
3.5429,39.1,1.803838347
3.5429,39.1,1.803838347
3.5432,39.2,1.808451744
3.5432,39.2,1.808451744
3.5432,39.2,1.808451744
3.5435,39.3,1.813065141
3.5435,39.3,1.813065141
3.5438,39.3,1.813065141
3.5438,39.4,1.817678538
3.5438,39.4,1.817678538
3.5444,39.4,1.817678538
3.5444,39.5,1.822291936
3.5444,39.5,1.822291936
3.5447,39.5,1.822291936
3.5447,39.6,1.826905333
3.5447,39.6,1.826905333
3.545,39.7,1.83151873
3.545,39.7,1.83151873
3.5453,39.7,1.83151873
3.5453,39.8,1.836132128
3.5453,39.8,1.836132128
3.5456,39.8,1.836132128
3.5456,39.9,1.840745525
3.5456,39.9,1.840745525
3.546,39.9,1.840745525
3.546,40,1.845358922
3.5463,40,1.845358922
3.5463,40.1,1.84997232
3.5463,40.1,1.84997232
3.5466,40.1,1.84997232
3.5466,40.2,1.854585717
3.5466,40.2,1.854585717
3.5469,40.2,1.854585717
3.5469,40.3,1.859199114
3.5469,40.3,1.859199114
3.5472,40.3,1.859199114
3.5472,40.4,1.863812512
3.5475,40.4,1.863812512
3.5475,40.4,1.863812512
3.5478,40.5,1.868425909
3.5478,40.5,1.868425909
3.5478,40.6,1.873039306
3.5481,40.6,1.873039306
3.5481,40.6,1.873039306
3.5481,40.7,1.877652703
3.5484,40.7,1.877652703
3.5484,40.7,1.877652703
3.5487,40.8,1.882266101
3.5487,40.8,1.882266101
3.5487,40.8,1.882266101
3.5491,40.9,1.886879498
3.5491,40.9,1.886879498
3.5491,41,1.891492895
3.5494,41,1.891492895
3.5494,41,1.891492895
3.5497,41.1,1.896106293
3.5497,41.1,1.896106293
3.5497,41.1,1.896106293
3.55,41.2,1.90071969
3.55,41.2,1.90071969
3.55,41.2,1.90071969
3.5503,41.3,1.905333087
3.5503,41.3,1.905333087
3.5506,41.4,1.909946485
3.5506,41.4,1.909946485
3.5506,41.4,1.909946485
3.5509,41.5,1.914559882
3.5509,41.5,1.914559882
3.5509,41.5,1.914559882
3.5515,41.6,1.919173279
3.5515,41.6,1.919173279
3.5515,41.6,1.919173279
3.5518,41.7,1.923786677
3.5518,41.7,1.923786677
3.5522,41.7,1.923786677
3.5522,41.8,1.928400074
3.5522,41.8,1.928400074
3.5525,41.9,1.933013471
3.5525,41.9,1.933013471
3.5525,41.9,1.933013471
3.5528,42,1.937626868
3.5528,42,1.937626868
3.5528,42,1.937626868
3.5531,42.1,1.942240266
3.5531,42.1,1.942240266
3.5534,42.1,1.942240266
3.5534,42.2,1.946853663
3.5534,42.2,1.946853663
3.5534,42.3,1.95146706
3.5537,42.3,1.95146706
3.5537,42.3,1.95146706
3.554,42.4,1.956080458
3.554,42.4,1.956080458
3.554,42.4,1.956080458
3.5543,42.5,1.960693855
3.5543,42.5,1.960693855
3.5543,42.5,1.960693855
3.5546,42.6,1.965307252
3.5546,42.6,1.965307252
3.5549,42.7,1.96992065
3.5549,42.7,1.96992065
3.5549,42.7,1.96992065
3.5553,42.8,1.974534047
3.5553,42.8,1.974534047
3.5553,42.8,1.974534047
3.5556,42.9,1.979147444
3.5556,42.9,1.979147444
3.5556,42.9,1.979147444
3.5559,43,1.983760841
3.5559,43,1.983760841
3.5562,43,1.983760841
3.5562,43.1,1.988374239
3.5562,43.1,1.988374239
3.5565,43.2,1.992987636
3.5565,43.2,1.992987636
3.5565,43.2,1.992987636
3.5568,43.3,1.997601033
3.5568,43.3,1.997601033
3.5568,43.3,1.997601033
3.5571,43.4,2.002214431
3.5571,43.4,2.002214431
3.5574,43.4,2.002214431
3.5574,43.5,2.006827828
3.5574,43.5,2.006827828
3.5577,43.6,2.011441225
3.5577,43.6,2.011441225
3.5577,43.6,2.011441225
3.558,43.7,2.016054623
3.558,43.7,2.016054623
3.558,43.7,2.016054623
3.5587,43.8,2.02066802
3.5587,43.8,2.02066802
3.559,43.8,2.02066802
3.559,43.9,2.025281417
3.559,43.9,2.025281417
3.5593,43.9,2.025281417
3.5593,44,2.029894815
3.5593,44,2.029894815
3.5596,44.1,2.034508212
3.5596,44.1,2.034508212
3.5596,44.1,2.034508212
3.5599,44.2,2.039121609
3.5599,44.2,2.039121609
3.5599,44.2,2.039121609
3.5602,44.3,2.043735006
3.5602,44.3,2.043735006
3.5605,44.3,2.043735006
3.5605,44.4,2.048348404
3.5605,44.4,2.048348404
3.5605,44.5,2.052961801
3.5608,44.5,2.052961801
3.5608,44.5,2.052961801
3.5611,44.6,2.057575198
3.5611,44.6,2.057575198
3.5611,44.6,2.057575198
3.5615,44.7,2.062188596
3.5615,44.7,2.062188596
3.5615,44.7,2.062188596
3.5618,44.8,2.066801993
3.5618,44.8,2.066801993
3.5618,44.9,2.07141539
3.5621,44.9,2.07141539
3.5621,44.9,2.07141539
3.5621,45,2.076028788
3.5624,45,2.076028788
3.5624,45,2.076028788
3.5624,45.1,2.080642185
3.5627,45.1,2.080642185
3.5627,45.1,2.080642185
3.5627,45.2,2.085255582
3.563,45.2,2.085255582
3.563,45.2,2.085255582
3.563,45.3,2.08986898
3.5633,45.3,2.08986898
3.5633,45.4,2.094482377
3.5633,45.4,2.094482377
3.5636,45.4,2.094482377
3.5636,45.5,2.099095774
3.5636,45.5,2.099095774
3.5639,45.5,2.099095774
3.5639,45.6,2.103709171
3.5639,45.6,2.103709171
3.5642,45.6,2.103709171
3.5642,45.7,2.108322569
3.5646,45.7,2.108322569
3.5646,45.8,2.112935966
3.5646,45.8,2.112935966
3.5649,45.8,2.112935966
3.5649,45.9,2.117549363
3.5649,45.9,2.117549363
3.5652,45.9,2.117549363
3.5652,46,2.122162761
3.5652,46,2.122162761
3.5658,46,2.122162761
3.5658,46.1,2.126776158
3.5658,46.1,2.126776158
3.5661,46.2,2.131389555
3.5661,46.2,2.131389555
3.5664,46.2,2.131389555
3.5664,46.3,2.136002953
3.5664,46.3,2.136002953
3.5667,46.3,2.136002953
3.5667,46.4,2.14061635
3.5667,46.4,2.14061635
3.567,46.4,2.14061635
3.567,46.5,2.145229747
3.567,46.5,2.145229747
3.5673,46.5,2.145229747
3.5673,46.6,2.149843144
3.5673,46.6,2.149843144
3.5677,46.7,2.154456542
3.5677,46.7,2.154456542
3.5677,46.7,2.154456542
3.568,46.8,2.159069939
3.568,46.8,2.159069939
3.568,46.8,2.159069939
3.5683,46.9,2.163683336
3.5683,46.9,2.163683336
3.5683,46.9,2.163683336
3.5686,47,2.168296734
3.5686,47,2.168296734
3.5686,47.1,2.172910131
3.5689,47.1,2.172910131
3.5689,47.1,2.172910131
3.5689,47.2,2.177523528
3.5692,47.2,2.177523528
3.5692,47.2,2.177523528
3.5692,47.3,2.182136926
3.5695,47.3,2.182136926
3.5695,47.3,2.182136926
3.5695,47.4,2.186750323
3.5698,47.4,2.186750323
3.5698,47.4,2.186750323
3.5698,47.5,2.19136372
3.5701,47.5,2.19136372
3.5701,47.6,2.195977118
3.5701,47.6,2.195977118
3.5704,47.6,2.195977118
3.5704,47.7,2.200590515
3.5704,47.7,2.200590515
3.5708,47.7,2.200590515
3.5708,47.8,2.205203912
3.5708,47.8,2.205203912
3.5711,47.8,2.205203912
3.5711,47.9,2.209817309
3.5711,47.9,2.209817309
3.5714,48,2.214430707
3.5714,48,2.214430707
3.5714,48,2.214430707
3.5717,48.1,2.219044104
3.5717,48.1,2.219044104
3.5717,48.1,2.219044104
3.572,48.2,2.223657501
3.572,48.2,2.223657501
3.572,48.2,2.223657501
3.5723,48.3,2.228270899
3.5723,48.3,2.228270899
3.5729,48.4,2.232884296
3.5729,48.4,2.232884296
3.5729,48.4,2.232884296
3.5729,48.5,2.237497693
3.5732,48.5,2.237497693
3.5732,48.5,2.237497693
3.5735,48.6,2.242111091
3.5735,48.6,2.242111091
3.5735,48.6,2.242111091
3.5735,48.7,2.246724488
3.5739,48.7,2.246724488
3.5739,48.7,2.246724488
3.5739,48.8,2.251337885
3.5742,48.8,2.251337885
3.5742,48.9,2.255951283
3.5742,48.9,2.255951283
3.5745,48.9,2.255951283
3.5745,49,2.26056468
3.5745,49,2.26056468
3.5748,49,2.26056468
3.5748,49.1,2.265178077
3.5748,49.1,2.265178077
3.5751,49.1,2.265178077
3.5751,49.2,2.269791474
3.5751,49.2,2.269791474
3.5754,49.3,2.274404872
3.5754,49.3,2.274404872
3.5754,49.3,2.274404872
3.5757,49.4,2.279018269
3.5757,49.4,2.279018269
3.5757,49.4,2.279018269
3.576,49.5,2.283631666
3.576,49.5,2.283631666
3.576,49.5,2.283631666
3.5763,49.6,2.288245064
3.5763,49.6,2.288245064
3.5763,49.7,2.292858461
3.5766,49.7,2.292858461
3.5766,49.7,2.292858461
3.5766,49.8,2.297471858
3.577,49.8,2.297471858
3.577,49.8,2.297471858
3.577,49.9,2.302085256
3.5773,49.9,2.302085256
3.5773,49.9,2.302085256
3.5773,50,2.306698653
3.5773,50,2.306698653
3.5776,50,2.306698653
3.5776,50.1,2.31131205
3.5776,50.1,2.31131205
3.5779,50.2,2.315925447
3.5779,50.2,2.315925447
3.5779,50.2,2.315925447
3.5782,50.3,2.320538845
3.5782,50.3,2.320538845
3.5782,50.3,2.320538845
3.5785,50.4,2.325152242
3.5785,50.4,2.325152242
3.5785,50.4,2.325152242
3.5785,50.5,2.329765639
3.5788,50.5,2.329765639
3.5788,50.6,2.334379037
3.5788,50.6,2.334379037
3.5791,50.6,2.334379037
3.5791,50.7,2.338992434
3.5791,50.7,2.338992434
3.5794,50.7,2.338992434
3.5794,50.8,2.343605831
3.5794,50.8,2.343605831
3.5797,50.8,2.343605831
3.5797,50.9,2.348219229
3.5797,50.9,2.348219229
3.5804,50.9,2.348219229
3.5804,51,2.352832626
3.5804,51,2.352832626
3.5804,51.1,2.357446023
3.5807,51.1,2.357446023
3.5807,51.1,2.357446023
3.581,51.2,2.362059421
3.581,51.2,2.362059421
3.581,51.2,2.362059421
3.5813,51.3,2.366672818
3.5813,51.3,2.366672818
3.5813,51.3,2.366672818
3.5813,51.4,2.371286215
3.5816,51.4,2.371286215
3.5816,51.5,2.375899612
3.5819,51.5,2.375899612
3.5819,51.5,2.375899612
3.5819,51.6,2.38051301
3.5822,51.6,2.38051301
3.5822,51.6,2.38051301
3.5822,51.7,2.385126407
3.5822,51.7,2.385126407
3.5825,51.7,2.385126407
3.5825,51.8,2.389739804
3.5825,51.8,2.389739804
3.5828,51.9,2.394353202
3.5828,51.9,2.394353202
3.5828,51.9,2.394353202
3.5832,52,2.398966599
3.5832,52,2.398966599
3.5832,52,2.398966599
3.5835,52.1,2.403579996
3.5835,52.1,2.403579996
3.5835,52.1,2.403579996
3.5835,52.2,2.408193394
3.5838,52.2,2.408193394
3.5838,52.2,2.408193394
3.5838,52.3,2.412806791
3.5841,52.3,2.412806791
3.5841,52.4,2.417420188
3.5841,52.4,2.417420188
3.5841,52.4,2.417420188
3.5844,52.5,2.422033586
3.5844,52.5,2.422033586
3.5844,52.5,2.422033586
3.5847,52.6,2.426646983
3.5847,52.6,2.426646983
3.5847,52.6,2.426646983
3.585,52.7,2.43126038
3.585,52.7,2.43126038
3.585,52.8,2.435873777
3.5853,52.8,2.435873777
3.5853,52.8,2.435873777
3.5853,52.9,2.440487175
3.5856,52.9,2.440487175
3.5856,52.9,2.440487175
3.5856,53,2.445100572
3.5856,53,2.445100572
3.5859,53,2.445100572
3.5859,53.1,2.449713969
3.5859,53.1,2.449713969
3.5863,53.2,2.454327367
3.5863,53.2,2.454327367
3.5863,53.2,2.454327367
3.5866,53.3,2.458940764
3.5866,53.3,2.458940764
3.5866,53.3,2.458940764
3.5869,53.4,2.463554161
3.5869,53.4,2.463554161
3.5869,53.4,2.463554161
3.5869,53.5,2.468167559
3.5875,53.5,2.468167559
3.5875,53.5,2.468167559
3.5875,53.6,2.472780956
3.5878,53.6,2.472780956
3.5878,53.7,2.477394353
3.5878,53.7,2.477394353
3.5881,53.7,2.477394353
3.5881,53.8,2.482007751
3.5881,53.8,2.482007751
3.5884,53.8,2.482007751
3.5884,53.9,2.486621148
3.5884,53.9,2.486621148
3.5887,53.9,2.486621148
3.5887,54,2.491234545
3.5887,54,2.491234545
3.5887,54.1,2.495847942
3.589,54.1,2.495847942
3.589,54.1,2.495847942
3.589,54.2,2.50046134
3.589,54.2,2.50046134
3.5894,54.2,2.50046134
3.5894,54.3,2.505074737
3.5894,54.3,2.505074737
3.5897,54.3,2.505074737
3.5897,54.4,2.509688134
3.5897,54.4,2.509688134
3.59,54.4,2.509688134
3.59,54.5,2.514301532
3.59,54.5,2.514301532
3.59,54.6,2.518914929
3.5903,54.6,2.518914929
3.5903,54.6,2.518914929
3.5903,54.7,2.523528326
3.5906,54.7,2.523528326
3.5906,54.7,2.523528326
3.5906,54.8,2.528141724
3.5909,54.8,2.528141724
3.5909,54.8,2.528141724
3.5909,54.9,2.532755121
3.5909,54.9,2.532755121
3.5912,55,2.537368518
3.5912,55,2.537368518
3.5912,55,2.537368518
3.5915,55.1,2.541981915
3.5915,55.1,2.541981915
3.5915,55.1,2.541981915
3.5915,55.2,2.546595313
3.5918,55.2,2.546595313
3.5918,55.2,2.546595313
3.5918,55.3,2.55120871
3.5921,55.3,2.55120871
3.5921,55.4,2.555822107
3.5921,55.4,2.555822107
3.5925,55.4,2.555822107
3.5925,55.5,2.560435505
3.5925,55.5,2.560435505
3.5925,55.5,2.560435505
3.5928,55.6,2.565048902
3.5928,55.6,2.565048902
3.5928,55.6,2.565048902
3.5931,55.7,2.569662299
3.5931,55.7,2.569662299
3.5931,55.7,2.569662299
3.5934,55.8,2.574275697
3.5934,55.8,2.574275697
3.5934,55.9,2.578889094
3.5934,55.9,2.578889094
3.5937,55.9,2.578889094
3.5937,56,2.583502491
3.5937,56,2.583502491
3.594,56,2.583502491
3.594,56.1,2.588115889
3.594,56.1,2.588115889
3.5946,56.1,2.588115889
3.5946,56.2,2.592729286
3.5946,56.2,2.592729286
3.5946,56.3,2.597342683
3.5949,56.3,2.597342683
3.5949,56.3,2.597342683
3.5949,56.4,2.60195608
3.5953,56.4,2.60195608
3.5953,56.4,2.60195608
3.5953,56.5,2.606569478
3.5953,56.5,2.606569478
3.5956,56.5,2.606569478
3.5956,56.6,2.611182875
3.5956,56.6,2.611182875
3.5959,56.7,2.615796272
3.5959,56.7,2.615796272
3.5959,56.7,2.615796272
3.5962,56.8,2.62040967
3.5962,56.8,2.62040967
3.5962,56.8,2.62040967
3.5962,56.9,2.625023067
3.5965,56.9,2.625023067
3.5965,56.9,2.625023067
3.5965,57,2.629636464
3.5968,57,2.629636464
3.5968,57,2.629636464
3.5968,57.1,2.634249862
3.5968,57.1,2.634249862
3.5971,57.2,2.638863259
3.5971,57.2,2.638863259
3.5971,57.2,2.638863259
3.5971,57.3,2.643476656
3.5974,57.3,2.643476656
3.5974,57.3,2.643476656
3.5974,57.4,2.648090054
3.5974,57.4,2.648090054
3.5977,57.4,2.648090054
3.5977,57.5,2.652703451
3.5977,57.5,2.652703451
3.598,57.6,2.657316848
3.598,57.6,2.657316848
3.598,57.6,2.657316848
3.5984,57.7,2.661930245
3.5984,57.7,2.661930245
3.5984,57.7,2.661930245
3.5987,57.8,2.666543643
3.5987,57.8,2.666543643
3.5987,57.8,2.666543643
3.5987,57.9,2.67115704
3.599,57.9,2.67115704
3.599,57.9,2.67115704
3.599,58,2.675770437
3.5993,58,2.675770437
3.5993,58.1,2.680383835
3.5993,58.1,2.680383835
3.5996,58.1,2.680383835
3.5996,58.2,2.684997232
3.5996,58.2,2.684997232
3.5996,58.2,2.684997232
3.5999,58.3,2.689610629
3.5999,58.3,2.689610629
3.5999,58.3,2.689610629
3.6002,58.4,2.694224027
3.6002,58.4,2.694224027
3.6002,58.5,2.698837424
3.6002,58.5,2.698837424
3.6005,58.5,2.698837424
3.6005,58.6,2.703450821
3.6005,58.6,2.703450821
3.6005,58.6,2.703450821
3.6008,58.7,2.708064218
3.6008,58.7,2.708064218
3.6008,58.7,2.708064218
3.6011,58.8,2.712677616
3.6011,58.8,2.712677616
3.6011,58.9,2.717291013
3.6011,58.9,2.717291013
3.6018,58.9,2.717291013
3.6018,59,2.72190441
3.6018,59,2.72190441
3.6021,59,2.72190441
3.6021,59.1,2.726517808
3.6021,59.1,2.726517808
3.6021,59.1,2.726517808
3.6024,59.2,2.731131205
3.6024,59.2,2.731131205
3.6024,59.2,2.731131205
3.6024,59.3,2.735744602
3.6027,59.3,2.735744602
3.6027,59.4,2.740358
3.6027,59.4,2.740358
3.6027,59.4,2.740358
3.603,59.5,2.744971397
3.603,59.5,2.744971397
3.603,59.5,2.744971397
3.6033,59.6,2.749584794
3.6033,59.6,2.749584794
3.6033,59.6,2.749584794
3.6033,59.7,2.754198192
3.6036,59.7,2.754198192
3.6036,59.8,2.758811589
3.6036,59.8,2.758811589
3.6039,59.8,2.758811589
3.6039,59.9,2.763424986
3.6039,59.9,2.763424986
3.6039,59.9,2.763424986
3.6042,60,2.768038383
3.6042,60,2.768038383
3.6042,60,2.768038383
3.6046,60.1,2.772651781
3.6046,60.1,2.772651781
3.6046,60.2,2.777265178
3.6046,60.2,2.777265178
3.6049,60.2,2.777265178
3.6049,60.3,2.781878575
3.6049,60.3,2.781878575
3.6049,60.3,2.781878575
3.6052,60.4,2.786491973
3.6052,60.4,2.786491973
3.6052,60.4,2.786491973
3.6055,60.5,2.79110537
3.6055,60.5,2.79110537
3.6055,60.5,2.79110537
3.6058,60.6,2.795718767
3.6058,60.6,2.795718767
3.6058,60.7,2.800332165
3.6058,60.7,2.800332165
3.6061,60.7,2.800332165
3.6061,60.8,2.804945562
3.6061,60.8,2.804945562
3.6064,60.8,2.804945562
3.6064,60.9,2.809558959
3.6064,60.9,2.809558959
3.6064,60.9,2.809558959
3.6067,61,2.814172357
3.6067,61,2.814172357
3.6067,61.1,2.818785754
3.6067,61.1,2.818785754
3.607,61.1,2.818785754
3.607,61.2,2.823399151
3.607,61.2,2.823399151
3.607,61.2,2.823399151
3.6073,61.3,2.828012548
3.6073,61.3,2.828012548
3.6073,61.3,2.828012548
3.6073,61.4,2.832625946
3.6077,61.4,2.832625946
3.6077,61.4,2.832625946
3.6077,61.5,2.837239343
3.608,61.5,2.837239343
3.608,61.6,2.84185274
3.608,61.6,2.84185274
3.6083,61.6,2.84185274
3.6083,61.7,2.846466138
3.6083,61.7,2.846466138
3.6083,61.7,2.846466138
3.6089,61.8,2.851079535
3.6089,61.8,2.851079535
3.6089,61.8,2.851079535
3.6092,61.9,2.855692932
3.6092,61.9,2.855692932
3.6092,62,2.86030633
3.6092,62,2.86030633
3.6095,62,2.86030633
3.6095,62.1,2.864919727
3.6095,62.1,2.864919727
3.6095,62.1,2.864919727
3.6098,62.2,2.869533124
3.6098,62.2,2.869533124
3.6098,62.2,2.869533124
3.6101,62.3,2.874146521
3.6101,62.3,2.874146521
3.6101,62.4,2.878759919
3.6101,62.4,2.878759919
3.6104,62.4,2.878759919
3.6104,62.5,2.883373316
3.6104,62.5,2.883373316
3.6104,62.5,2.883373316
3.6108,62.6,2.887986713
3.6108,62.6,2.887986713
3.6108,62.6,2.887986713
3.6108,62.7,2.892600111
3.6111,62.7,2.892600111
3.6111,62.7,2.892600111
3.6111,62.8,2.897213508
3.6114,62.8,2.897213508
3.6114,62.9,2.901826905
3.6114,62.9,2.901826905
3.6114,62.9,2.901826905
3.6117,63,2.906440303
3.6117,63,2.906440303
3.6117,63,2.906440303
3.612,63.1,2.9110537
3.612,63.1,2.9110537
3.612,63.1,2.9110537
3.612,63.2,2.915667097
3.6123,63.2,2.915667097
3.6123,63.3,2.920280495
3.6123,63.3,2.920280495
3.6123,63.3,2.920280495
3.6126,63.4,2.924893892
3.6126,63.4,2.924893892
3.6126,63.4,2.924893892
3.6126,63.5,2.929507289
3.6129,63.5,2.929507289
3.6129,63.5,2.929507289
3.6129,63.6,2.934120686
3.6132,63.6,2.934120686
3.6132,63.7,2.938734084
3.6132,63.7,2.938734084
3.6132,63.7,2.938734084
3.6135,63.8,2.943347481
3.6135,63.8,2.943347481
3.6135,63.8,2.943347481
3.6135,63.9,2.947960878
3.6139,63.9,2.947960878
3.6139,63.9,2.947960878
3.6139,64,2.952574276
3.6139,64,2.952574276
3.6139,64,2.952574276
3.6142,64.1,2.957187673
3.6142,64.1,2.957187673
3.6142,64.2,2.96180107
3.6145,64.2,2.96180107
3.6145,64.2,2.96180107
3.6145,64.3,2.966414468
3.6145,64.3,2.966414468
3.6148,64.3,2.966414468
3.6148,64.4,2.971027865
3.6148,64.4,2.971027865
3.6151,64.4,2.971027865
3.6151,64.5,2.975641262
3.6151,64.5,2.975641262
3.6151,64.6,2.98025466
3.6154,64.6,2.98025466
3.6154,64.6,2.98025466
3.6154,64.7,2.984868057
3.6154,64.7,2.984868057
3.616,64.7,2.984868057
3.616,64.8,2.989481454
3.616,64.8,2.989481454
3.616,64.8,2.989481454
3.6163,64.9,2.994094851
3.6163,64.9,2.994094851
3.6163,65,2.998708249
3.6163,65,2.998708249
3.6166,65,2.998708249
3.6166,65.1,3.003321646
3.6166,65.1,3.003321646
3.6166,65.1,3.003321646
3.617,65.2,3.007935043
3.617,65.2,3.007935043
3.617,65.2,3.007935043
3.617,65.3,3.012548441
3.6173,65.3,3.012548441
3.6173,65.3,3.012548441
3.6173,65.4,3.017161838
3.6176,65.4,3.017161838
3.6176,65.5,3.021775235
3.6176,65.5,3.021775235
3.6176,65.5,3.021775235
3.6179,65.6,3.026388633
3.6179,65.6,3.026388633
3.6179,65.6,3.026388633
3.6179,65.7,3.03100203
3.6182,65.7,3.03100203
3.6182,65.7,3.03100203
3.6182,65.8,3.035615427
3.6182,65.8,3.035615427
3.6185,65.9,3.040228825
3.6185,65.9,3.040228825
3.6185,65.9,3.040228825
3.6185,66,3.044842222
3.6188,66,3.044842222
3.6188,66,3.044842222
3.6188,66.1,3.049455619
3.6188,66.1,3.049455619
3.6191,66.1,3.049455619
3.6191,66.2,3.054069016
3.6191,66.2,3.054069016
3.6191,66.2,3.054069016
3.6194,66.3,3.058682414
3.6194,66.3,3.058682414
3.6194,66.4,3.063295811
3.6194,66.4,3.063295811
3.6197,66.4,3.063295811
